70;1;1;CRECHE COLLECTIVE 8-10, RUE THOREL; 2.3490113;48.8696225;RUE THOREL;75002;Paris;marker
71;1;1;CRECHE COLLECTIVE 6-8, PLACE DES MAGASINS DE L'OPERA COMIQUE; 2.3522219;48.856614;PLACE DES MAGASINS DE L'OPERA COMIQUE;75017;Paris;marker
72;1;1;CRECHE COLLECTIVE 16, AVENUE BRUNETIERE; 2.3002954;48.88998;AVENUE BRUNETIERE;75017;Paris;marker
73;1;1;CRECHE COLLECTIVE 37, RUE BAYEN; 2.29401;48.8801648;RUE BAYEN;75017;Paris;marker
74;1;1;CRECHE COLLECTIVE 84 M, BOULEVARD PEREIRE; 2.3004324;48.8866777;BOULEVARD PEREIRE;75017;Paris;marker
75;1;1;MINI CRECHE 223 M, BOULEVARD PEREIRE; 2.2889542;48.8802389;BOULEVARD PEREIRE;75017;Paris;marker
76;1;1;CRECHE COLLECTIVE 16, RUE DE L'ABREUVOIR; 2.3384107;48.888471;RUE DE L' ABREUVOIR;75018;Paris;marker
77;1;1;CRECHE COLLECTIVE 126-130, RUE MARCADET; 2.3403567;48.8913833;RUE MARCADET;75018;Paris;marker
78;1;1;CRECHE COLLECTIVE 76, RUE JOSEPH DE MAISTRE; 2.3308178;48.8919033;RUE JOSEPH DE MAISTRE;75018;Paris;marker
79;1;1;CRECHE COLLECTIVE 15-19, AVENUE DE LA PORTE MONTMARTRE; 2.3362604;48.8991419;AVENUE DE LA PORTE DE MONTMARTRE;75018;Paris;marker
80;1;2;CRECHE FAMILIALE 20, RUE BOINOD; 2.3506055;48.8928816;RUE BOINOD;75018;Paris;marker
81;1;1;CRECHE COLLECTIVE 1 BIS, PASSAGE DE VERDUN; 2.3810063;48.8880625;PASSAGE DE VERDUN;75019;Paris;marker
82;1;1;CRECHE COLLECTIVE 16 SQUARE DUNOIS; 2.3667161;48.8335277;SQUARE DUNOIS;75013;Paris;marker
83;1;1;CRECHE COLLECTIVE 14, RUE JULES GUESDE; 2.3206681;48.8368182;RUE JULES GUESDE;75014;Paris;marker
84;1;2;CRECHE FAMILIALE 44, RUE GRENETA; 2.3485599;48.8653711;RUE GRENETA;75002;Paris;marker
85;1;1;CRECHE COLLECTIVE 6, RUE RAMBUTEAU; 2.3562748;48.8602993;RUE RAMBUTEAU;75003;Paris;marker
86;1;1;MINI CRECHE 1-3, RUE BASSOMPIERRE; 2.3671011;48.85075;RUE BASSOMPIERRE;75004;Paris;marker
87;1;1;CRECHE COLLECTIVE 11, RUE CENSIER; 2.3548463;48.8408723;RUE CENSIER;75005;Paris;marker
88;1;1;CRECHE COLLECTIVE 4, RUE LITTRE; 2.3238096;48.845501;RUE LITTRE;75006;Paris;marker
89;1;1;CRECHE COLLECTIVE 1, RUE OUDINOT; 2.3192834;48.8504335;RUE OUDINOT;75007;Paris;marker
90;1;1;CRECHE COLLECTIVE 145, RUE DE L'UNIVERSITE; 2.3063854;48.8610721;RUE DE L' UNIVERSITE;75007;Paris;marker
91;1;2;CRECHE FAMILIALE 145, RUE DE L'UNIVERSITE; 2.3063854;48.8610721;RUE DE L' UNIVERSITE;75007;Paris;marker
92;1;1;CRECHE COLLECTIVE 132, RUE RAMBUTEAU; 2.3468831;48.8625681;RUE RAMBUTEAU;75001;Paris;marker
93;1;1;CRECHE COLLECTIVE 16, RUE DE LA PERLE; 2.3616906;48.8596171;RUE DE LA PERLE;75003;Paris;marker
94;1;1;CRECHE COLLECTIVE 22 BIS, RUE DES FRANCS BOURGEOIS; 2.3603737;48.8579591;RUE DES FRANCS BOURGEOIS;75003;Paris;marker
95;1;1;CRECHE COLLECTIVE 21, RUE DE BRANTOME; 2.353097;48.862438;RUE BRANTOME;75003;Paris;marker
96;1;1;CRECHE COLLECTIVE 3, RUE LOBAU - HOTEL DE VILLE; 2.3530837;48.8557092;RUE DE LOBAU;75004;Paris;marker
97;1;1;CRECHE COLLECTIVE 7-9, RUE DES BARRES; 2.3550974;48.8549559;RUE DES BARRES;75004;Paris;marker
98;1;2;CRECHE FAMILIALE 2 RUE LARREY; 2.3539864;48.8414231;RUE LARREY;75005;Paris;marker
99;1;1;CRECHE COLLECTIVE 10, RUE SAINT MEDARD; 2.3509262;48.8436373;RUE SAINT-MEDARD;75005;Paris;marker
100;1;1;CRECHE COLLECTIVE 11, RUE VALETTE; 2.3468698;48.8475453;RUE VALETTE;75005;Paris;marker
101;1;1;CRECHE COLLECTIVE 6-12, RUE DES PRÊTRES SAINT SEVERIN; 2.3452233;48.8521289;RUE DES PRETRES SAINT-SEVERIN;75005;Paris;marker
102;1;1;CRECHE COLLECTIVE 7, RUE DES LYONNAIS; 2.3468145;48.8382601;RUE DES LYONNAIS;75005;Paris;marker
103;1;1;CRECHE COLLECTIVE 21, RUE GARANCIERE; 2.3360128;48.8492609;RUE GARANCIERE;75006;Paris;marker
